created_at,full_text,in_reply_to_screen_name,lang,tweet_url
Tue Sep 10 01:17:18 +0000 2024,@CommuterLine @KAI121 @kemenhub151 5527 sudah delay 3 menit harusnya 08.14 berangkat bekasi. Sudah 08.17 masih belun berangkat bekasi. Makin bodo saja KCI ini.,CommuterLine,in,https://x.com/undefined/status/1833313768664928290
Thu Sep 05 01:13:55 +0000 2024,@CommuterLine @KAI121 mmg parah 4025 sudah telat 7 menit tiba bekasi timur skr ditahan di sinyal masuk bekasi. Memang kg punyak otak ya KCI. Sudah 08.13 harusnya 08.06 tiba bekasi. Ditinggal 5527 nicj. Bodo mm kci.,CommuterLine,in,https://x.com/undefined/status/1831500976240705592
Mon Sep 09 12:12:00 +0000 2024,@CommuterLine @KAI121 4078 delay 20 menit tiba bekasi timur. Makin bodo saja KCI.,CommuterLine,in,https://x.com/undefined/status/1833116142426091745
Mon Sep 09 12:09:38 +0000 2024,@CommuterLine @KAI121 4078 makin delay tiba bekasi timur. Bisa delay 20 menit 4078 tiba bekasi timur. Makin bodo saja KCI.,CommuterLine,in,https://x.com/undefined/status/1833115544976826614
Tue Sep 10 12:02:05 +0000 2024,@CommuterLine @KAI121 4078 delay lagi tiba bekasi timur 4078 masih ditahan di bekasi. Delay 4078 bisa 15 menit tiba bekasi timur kemarin 4078 delay 20 menit skr 15 menit. Makin bodo saja KCI. https://t.co/mkgUQcisYY,CommuterLine,in,https://x.com/undefined/status/1833476033141740024
Fri Sep 06 01:16:14 +0000 2024,@CommuterLine @KAI121 4025 masih belum tiba bekasi sudah ditinggal 5527. Kehilangan waktu lagi 15 menit. Apakah KCI bisa ganti kerugian waktu pelanggan. KCI tidak pernah ada solusi dan semakin bodo saja. https://t.co/rfU9obIgIt,CommuterLine,in,https://x.com/undefined/status/1831863948536377739
Tue Sep 10 01:46:45 +0000 2024,@CommuterLine @KAI121 5717 feeder sengaja ditahan dijalur 1 tunggu 5527 masuk MRI jadi pelanggan 5527 yg bisa langsung di suruh pindah KA ke 5717. MAKIN2 BODO KCI https://t.co/rpNj1Dj7E9,CommuterLine,in,https://x.com/undefined/status/1833321182093054224
Mon Sep 09 12:02:22 +0000 2024,@CommuterLine @KAI121 bukti kebodoan KCI 5132 berangkat dulu tapi yg tiba bekasi 4078 duluan 5132 masih ditahan disinyal masuk bekasi. Mmg bodo management KCI. https://t.co/HbUVfUqmXy,CommuterLine,in,https://x.com/undefined/status/1833113718596698602
Tue Sep 10 01:20:15 +0000 2024,@CommuterLine @KAI121 @kemenhub151 finally 5527 berangkat bekasi 08.19 delay 5 menit dari jadwal yg sudah di tentukan di gapeka. makin bodo saja KCI ini. Pikirkan lagi kenaikan tarif berbasis NIK. PELAYANAN KCI SANGAT TIDAK BAIK.,CommuterLine,in,https://x.com/undefined/status/1833314513334243771
Fri Sep 06 01:14:21 +0000 2024,@CommuterLine @KAI121 4025 sudah delay 9 menit tiba bekasi mau tramsit di BKS ke MRI pasti tertinggal 5527 lagi. Makin bodo saja KCI ini. https://t.co/QeHGDutXCN,CommuterLine,in,https://x.com/undefined/status/1831863477146976647
Tue Sep 10 12:07:58 +0000 2024,@CommuterLine @KAI121 4078 delay 15 menit tiba bekasi timur kemarin 4078 delay 20 menit skr delay 15 menit. Makin bodo saja KCI dalan mengatur perjalanan KRL.waktu pelanggan di anggap tidak penting oleh KCI. Jelas KCI makin bodo. https://t.co/wf8MtXJW2o,CommuterLine,in,https://x.com/undefined/status/1833477512497926454
Fri Sep 06 01:21:33 +0000 2024,@CommuterLine @KAI121 4025 berangkat CKR 07.47 tiba bekasi timur 08.12. 4025 sudah delay 9 menit tiba bekasi timur. Mantap KCI semakin bodo saja. https://t.co/lq6kyLWqQQ,CommuterLine,in,https://x.com/undefined/status/1831865287794422200
Tue Sep 10 01:24:06 +0000 2024,@CommuterLine @KAI121 @kemenhub151 5527 harusny tiba sudirman 08.48 sesuai dg Gapeka tapi reelnya 08.52 tiba sudirman dan kemungkinan akan lebih dari 08.52 5527 pasti akan ditahan di JTN dan ditahan lama di MRI. MAKIN BODO SAJA KAN KCI.. UD DELAY AKAN MAKIN DELAY. https://t.co/qOSxztPtO0,CommuterLine,in,https://x.com/undefined/status/1833315480364585312
Fri Sep 06 01:19:52 +0000 2024,@CommuterLine @KAI121 semakin mantap delaynya 4025 tiba bekasi harusnya 08.06. KCI tidak punya solusi 4025 setiap hari pasti begini. KCI semakin bodo dan tidak ada solusi. Mau transit naik 5527 jadinya naik 5057 kehilangan waktu lagi 15 menit lebih. Apa KCI bisa ganti ????? https://t.co/XUr8OKx9WK,CommuterLine,in,https://x.com/undefined/status/1831864862286475296
Sun Jul 28 09:47:18 +0000 2024,@CommuterLine min saran aja suruh satpam nya stand by di every peron dalam kereta karena banyak org tolol masih gamau kasih duduk ke prioritas especially ke yang bawa anak karena kalo kita tegur pun mereka bodo amatan,CommuterLine,in,https://x.com/undefined/status/1817497047534334294
Sun Apr 21 02:47:49 +0000 2024,@CommuterLine IBU2 AJA SAMPE KESEL LIAT PETUGAS LO PADA BODO AMAT. LU KIRA GUE BOONGAN SAKIT BEGINI?? GUE BISA KASIH SURAT DOKTER https://t.co/bwTmg52u3J,CommuterLine,in,https://x.com/undefined/status/1781877469697700224
Fri Oct 11 07:15:14 +0000 2024,@CommuterLine @KAI121 5719 HARUSNYA 08.40 BERANGKAT MRI. TAPI SENGAJA DITAHAN DI JALUR 1 TUNGGU 5527 MASUK DI JALUR 2 BARU 5719 DIBERANGKATKAN JADI JELAS MMG PENGATURAN PERJALANAN YG BERMASALAH DAN INI SEPERTI DISENGAJA 5527 BUAT DELAY. YG BODO KCI KAI ATAU DAOP 1 ???,CommuterLine,in,https://x.com/undefined/status/1844637868674908535
Mon Sep 23 15:07:32 +0000 2024,@CommuterLine @KAI121 Ga ada bodo amat paling nyampe besok pagi,CommuterLine,in,https://x.com/undefined/status/1838233746274992431
Wed Jul 10 02:20:52 +0000 2024,@CommuterLine Min itu anak-anak kecil yang menguasai bangku semasa liburan sekolah di CL pada tap kartu gak sih? atau gratis cuek? karena lama-lama kok keenakan ya?,CommuterLine,in,https://x.com/undefined/status/1810861719218180144
Tue Jun 25 07:21:08 +0000 2024,@CommuterLine kalo memang masih seperti itu nanti kalo saya naik lagi saya videokan biar ada bukti kongkrit. dan lagi dikursi prioritas banyak orang² tolol yang masih cuek tidak mau memberikan kursi prioritas untuk yang membutuhkan tolong dengan sangat dari pihak K.A.I lebih tegas menegur.,CommuterLine,in,https://x.com/undefined/status/1805501464443601019
Sun Apr 21 02:46:46 +0000 2024,@CommuterLine WEEYYY PETUGAS LO DARI BAWAH SEBELOM TAP IN CUMA LIAT DOANG GUE HARUS NGEMIS2?? PALMERAH LIAT ORANG PINCANG GINI LANGSUNG GESIT DISAMPERIN INI PETUGAS LO CUMA NENGOK NGELIATIN! KAYAK MASA BODO. EMANGNYA GUE APAAN NGEMIS2?HARUSNYA KALO LIAT ORANG UDH CIDERA GINI DISAMPERIN ANYING,CommuterLine,in,https://x.com/undefined/status/1781877206823886850
Wed Nov 13 03:07:51 +0000 2024,@CommuterLine Bodo amat gangaruh KITA BUTUH TANGGAAAAAAA TAMBAHANNNNN PAHAM GA SIH? Kudu gua kirimin kak GEM biar PAHAM?,CommuterLine,in,https://x.com/undefined/status/1856534411858325951
Tue Nov 19 00:40:55 +0000 2024,@CommuterLine Naik kereta relasi Depok-Jakarta dijam 6.28 pagi ini kesel tp sedih jg buat dpt kursi prioritas ibu hamil susah bangeet. minta kursi sama mba2 yg keliatannya seger buger makeup'nya pun lumayan tebal tp jawabannya ketus saya lg pusing cari aja bangku yg lain! ,CommuterLine,in,https://x.com/undefined/status/1858671761744949666
Wed Jul 03 04:14:59 +0000 2024,@CommuterLine min satpam sudimara jutek deh suruh ramah² dong,CommuterLine,in,https://x.com/undefined/status/1808353720998191221
Wed Apr 17 00:04:00 +0000 2024,@CommuterLine Security Stasiun Kebayoran yg Deket gate masuk/keluar akses halte busway Ciledug ngomongnya ketus banget temperamen tolong ditindak..gak menghargai orang..,CommuterLine,in,https://x.com/undefined/status/1780386694732419215
Mon Apr 08 08:38:29 +0000 2024,@CommuterLine Yg bentak saya itu pakai kacamata laki-laki pakai masker hitam tingginya sekitar 160-170an (middle range),CommuterLine,in,https://x.com/undefined/status/1777254676737699976
Fri Jun 14 00:24:33 +0000 2024,@CommuterLine #ceritakrlpagiini jadi sibapak ini duduk aku lg hamil minta kursi dia ngelirik sekilas sambil nada ketus nanti aja kalo ada yg hamil trus lanjut tidur lagi.. lah SAYA LAGI HAMIL PAK! malu sama bapak2 sebelah yg udh sepuh mau kasih aku duduk.. (3),CommuterLine,in,https://x.com/undefined/status/1801410362367217825
Mon May 13 01:23:00 +0000 2024,@CommuterLine satpam di stasiun sudimara judes semua saya jadi ketinggalan kereta gara2 garus lewat bawah padaha kalo nyebrang saya gakan ketinggalan,CommuterLine,in,https://x.com/undefined/status/1789828659903115535
Fri Sep 13 02:28:10 +0000 2024,@CommuterLine Au ah bodo min gue udah sampe di kantor baru dikasih tau,CommuterLine,in,https://x.com/undefined/status/1834418765406277864
Sat Jun 08 00:30:09 +0000 2024,@CommuterLine Coba di evaluasi lagi semua petugas min kalau anak kecil yang nanya jawabannya ketus kalau bapak bapak yang nanya baru deh mereka sungkem Ini pengalaman saya di stasiun kampung bandan,CommuterLine,in,https://x.com/undefined/status/1799237445852242322
Wed May 15 00:07:57 +0000 2024,@CommuterLine woi min mau masuk jatinegra aja pake acara berhenti 2x padhal gak ada apa apa masinis lo amatrian apa gimana?? KA yang berngkat Dari Bekasi jam 6:50 bodo amet ama nomer seri.,CommuterLine,in,https://x.com/undefined/status/1790534547039551727
Fri Jan 12 01:30:05 +0000 2024,@CommuterLine Terima kasih masih suka gangguan! Eskalator masih suka rusak! Petugas yang kurang informatif! Satpam judes-judes! Semangat!,CommuterLine,in,https://x.com/undefined/status/1745619124250988694
Wed Mar 06 11:49:50 +0000 2024,@CommuterLine duh min tolong ya petugas peron di tanah abang ini sering banget jutek kalo ditanya. tadi saya tanya baik2 padahal. KA 5571A SF12 bilangnya cuma sampe kp. bandan aja (soalnya biasanya SF10) jadi aja nunggu lagi lama banget :) petugasnya deket eskalator 2 orang sekitar jam 17.00,CommuterLine,in,https://x.com/undefined/status/1765344031721300073
Wed Mar 20 23:41:52 +0000 2024,@CommuterLine Min saya pengguna pin ibu hamil. Tp ko di stasiun Daru petugas yang pakai baju putih (Bukan PKD) hanya memberikan pd pengguna disabilitas ya? setelah itu keluar. Lalu di kursi prioritas tidak ada yg memberikan tempat duduk karena pada tidur dan petugas cuek. Pdhl sy udh ngmong,CommuterLine,in,https://x.com/undefined/status/1770596650026942500
Tue Feb 20 23:42:53 +0000 2024,@CommuterLine Tolong dong satpam yg ada di st.duri attitudenya diperbaiki bapak bapak udh tua nanya ke satpam malah satpamnya judes ngelengos gitu aja gimana si,CommuterLine,in,https://x.com/undefined/status/1760087659765268965
Sun Aug 13 23:53:07 +0000 2023,@CommuterLine @hajigoor @kabarpenumpang Diperbaiki SOPnya dan kasih paham petugas keamanan dengan baik. Kalau belum paham jangan boleh ngelayanin penumpang dlu. Petugas keras thd penumpang krn SOPnya sendiri kaku dan nggak fleksibel. Petugas kan pegangannya SOP yg tertulis.,CommuterLine,in,https://x.com/undefined/status/1690874153434599425
Sun Oct 22 06:50:19 +0000 2023,@CommuterLine @Cidkagenou12 @tanyakanrl Jangan cuman dilerai Min. Lain kali kalo yg kayak gitu lsg diturunkan aja biar kapok. Sama yg kayak bapak2 marah2 kapan hari itu. Harusnya petugasnya lebih tegas lagi untuk menurunkan penumpang yg bikin keributan demi kenyamanan penumpang lain.,CommuterLine,in,https://x.com/undefined/status/1715983907223638470
Sat Dec 30 13:23:18 +0000 2023,@CommuterLine Hi min mohon ya edukasi ke petugas commuter line di peron 5 stasiun kampung Bandan saya tanya baik-baik untuk lebih jelas takut salah naik kok malah jawab kalo saya bilang disini ya tunggu aja disini . Apakah memang seperti ini sdm pelayanan masyarakat? Thk https://t.co/htUuRyc28M,CommuterLine,in,https://x.com/undefined/status/1741087568517820631
Tue Jun 13 11:25:09 +0000 2023,@CommuterLine pelayanan kacau banget ini di stasiun sudirman ini orang antri di dalem gate diluar gate atas bawah stasiun sudirman!!!!! https://t.co/WFuhjJ7Mnp,CommuterLine,in,https://x.com/undefined/status/1668580258831024129
Thu Dec 21 08:11:29 +0000 2023,@CommuterLine mohon dibaca kembali min utas saya saya sudah mengisi google doc/form di stasiun Juanda dan mengambil pin nya hari ini Saya datang dari Tangerang ke Juanda karena beberapa kali diberi info yg salah o/ petugas Saya mengeluhkan petugas anda yg tidak akurat dalam memberikan info,CommuterLine,in,https://x.com/undefined/status/1737747603578818601
Wed Nov 29 15:17:22 +0000 2023,@CommuterLine ciri-cirinya cuma inget cowo aja. soalnya beberapa kali direspon gaenak kayagitu sama petugas yg berbeda tp samasama di St. Tebet Pintu Barat. Detail waktu kejadian pas rush hour pagi hari sekitar jam 7-10 pas berangkat kerja. tolonglah ditegur biar sopan itu petugasnya ,CommuterLine,in,https://x.com/undefined/status/1729882249095762007
Sat Oct 28 21:48:51 +0000 2023,@CommuterLine @Heraloebss lebih tegas lah min. lembek bat securitynya padahal mereka punya wewenang buat seret keluar orang kek gitu loh,CommuterLine,in,https://x.com/undefined/status/1718384358418153958
Thu Nov 16 22:27:32 +0000 2023,@CommuterLine @PernebangRoket @perkeretaapian @KAI121 @txtdrbekasi Ganti sekalian vendornya dong !! Pidanain vendornya kalau ga jelas !!! Berani kerja ga ?? Katanya pelayanan untuk masyarakat !!! Gimana ini Pak Dirut @mas_didiek,CommuterLine,in,https://x.com/undefined/status/1725279460998496536
Thu Aug 31 02:33:39 +0000 2023,@CommuterLine Cari datanya yang valid ya Cek di cctv stasiun kalau memang betul 669 hari ini masuk di LPN tepat pukul 07.19 WIB Keluhan saya atas keterlambatan 669 hari ini sudah saya sampaikan juga ke petugas di stasiun LPN mereka mengiyakan kalau 669 terlambat hari ini,CommuterLine,in,https://x.com/undefined/status/1697075145918251348
Sun Oct 29 10:24:37 +0000 2023,@CommuterLine satpam stasiun Bojong Gede pilih kasih! Kalo emang jalan penyebrangan buat org2 tertentu tolong diterapkan semestinya! Ini saya liat semua orang lewat jalan penyebrangan giliran saya terakhiran di suruh lewat bawah. Aneh,CommuterLine,in,https://x.com/undefined/status/1718574553314783733
Sun Aug 20 09:05:43 +0000 2023,@CommuterLine thanks petugasnya perhatian buat penumpang-penumpang dgn kebutuhan khusus,CommuterLine,in,https://x.com/undefined/status/1693187547374256537
Tue Oct 10 14:25:03 +0000 2023,@CommuterLine Setidaknya petugasnya disiapin depan lift min buat ngatur flow biar yg prioritas didahulukan petugas banyak tp cuman mandangin aja dari jauh ,CommuterLine,in,https://x.com/undefined/status/1711749688716910667
Sun Nov 19 15:59:52 +0000 2023,@CommuterLine ribet bgt ada ketinggalan barang dibagasi atas setengah jam kemudian lgsng dinyatakan hilang barangnya oleh petugas yang sibuk makan dijam kerja pas diminta cctv di dlm krl malah disuruh buat laporan ke polres. Sngt tdk membantu sekali pelayanan distasiun depok!,CommuterLine,in,https://x.com/undefined/status/1726269067227779326
Tue Aug 08 13:21:47 +0000 2023,@CommuterLine @jalur Sudah ditangani oleh petugas,CommuterLine,in,https://x.com/undefined/status/1688903334869315584
Sat Sep 09 14:57:04 +0000 2023,@CommuterLine Petugasnya namanya seno. Gue tandain ya lu seno heuh!,CommuterLine,in,https://x.com/undefined/status/1700523724003512738
Thu Oct 05 04:43:00 +0000 2023,@CommuterLine Transportasi zolim. Orang dilempar-lempar dari peron 5 ke 7. Kereta menuju Tanah Abang gak jelas yang mana mau jalan duluan. Stasiun Bekasi ini bobroknya menahun ya.. Petugasnya kurang informatif. Satpamnya cenganges2 doang,CommuterLine,in,https://x.com/undefined/status/1709791274939961772
Wed Aug 30 22:42:18 +0000 2023,@CommuterLine Securitynya dikasitau bengon doang tidak ada action untuk koordinasi dengan masinisnya. Kalau tidak berfungsi yntuk apa ada tenaga security ???,CommuterLine,in,https://x.com/undefined/status/1697016923182256219
Tue Dec 12 00:28:36 +0000 2023,@CommuterLine ini tiap hari selalu telat tiap petugas ditanya emang begitu pak jawabannya. Jadi telat 10-20 menit tiap hari itu sudah lumrah?,CommuterLine,in,https://x.com/undefined/status/1734369627399176272
Sat Dec 23 10:37:26 +0000 2023,@CommuterLine boleh minta tolong bantuannya karena kartu emoney yang sekaligus kartu pegawai sy terjatuh dan terselip dimesin pengecekan saldo emoney di stasiun cikini mohon bantuan untuk pengambilan kartu tersebut saya jg tlah lapor petugas setempat namun blm dapat dilaksanakan,CommuterLine,in,https://x.com/undefined/status/1738509110843507023
Sun Oct 22 09:05:42 +0000 2023,@CommuterLine @kegblgnunfaedh Min @CommuterLine ke depannya tolong berikan kewenangan dan izin plus kewajiban kepada petugas security nya untuk bersikap KERAS kepada pengacau macem gitu. Toh nightstick udah ada tinggal pentung lalu seret ke pos security lanjut bungkus ke polisi.,CommuterLine,in,https://x.com/undefined/status/1716017977118867538
Fri May 26 00:33:44 +0000 2023,@CommuterLine Petugas di St. Tanah abang &amp; St. Manggarai min. Mgkn memang ada bbrp penumpang yg blm paham aturan cuma bukan berarti satpam/petugas teriak2 macam teriakan komandan mereka pas lagi wamil.,CommuterLine,in,https://x.com/undefined/status/1661893344296058880
Fri Jun 09 01:40:45 +0000 2023,@CommuterLine dah buat jadwal baru kacau kereta di tahan mulu lagi jadwal ga ada yg on time. Bukan pelayanan makin bagus malah kacau https://t.co/Irt4BwPC8u,CommuterLine,in,https://x.com/undefined/status/1666983638645493760
Thu Aug 10 00:46:41 +0000 2023,@CommuterLine Apresiasi utk petugas di st Palmerah. Tadi ada yg pingsan di dlm KRL petugas dg sigap ksh tanda agar kereta jgn melaju dan mengeluarkan penumpang n ksh pertolongan,CommuterLine,in,https://x.com/undefined/status/1689438082771415040
Mon Sep 18 23:51:46 +0000 2023,@CommuterLine Lo kalau kreta telat coba kasih surat keterangan telat kek ke penumpang. Petugas lo anteng aja cekikikan ga kerja. Kereta telat jg ga dikasih tau. Pelayanan lu bobrok dan ga beres,CommuterLine,in,https://x.com/undefined/status/1703919775532073216
Sun Dec 10 08:03:49 +0000 2023,@CommuterLine bisa bisanya petugasnya ga informatif gini??? rugi waktu. ditanya malah angkat bahu serasa ngmg derita lo tolonglah.,CommuterLine,in,https://x.com/undefined/status/1733759408654733374
Thu Aug 24 00:44:23 +0000 2023,@CommuterLine @adhevaintan dapat surat ketermbatalan gak nih. nanti minta sama petugasnya dibilang hal biasa masuk mri ketahan. ini keterlaluan loh ketahannya.,CommuterLine,in,https://x.com/undefined/status/1694510934000365974
Wed Dec 06 07:55:56 +0000 2023,@CommuterLine Kejadiannya sore tgl 03/12/23 +/- pkl 17.30 turun di Manggarai naik KRL jur Depok-Kota saat di loby atas minta informasi kepada petugas satpam di lokasi untuk keluar ke arah pintu keluar st bandara di arahkan turun ke arah pintu keluar menuju kantor subpolsek Manggarai,CommuterLine,in,https://x.com/undefined/status/1732307872305045747
Thu Oct 12 04:43:56 +0000 2023,@CommuterLine @catatananakedan Ayo jangan sampai kalah pelayanannya dibanding komuter negara tetangga. Nyaris sempurna itu prediksi waktunya mereka,CommuterLine,in,https://x.com/undefined/status/1712328223802159536
Mon Oct 23 11:26:34 +0000 2023,@CommuterLine min gk mau gt bikin peraturan ada dendanya/di keluarin dr stasiun? Banyak yg sering ngelanggar trs kurang tegas juga petugasnya,CommuterLine,in,https://x.com/undefined/status/1716415815946584506
Mon Oct 23 02:20:07 +0000 2023,@CommuterLine @Heraloebss min di kereta itu sering ada peringatan bagi penumpang yang MEMBUAT KERIBUTAN akan kami TURUNKAN dan KELUARKAN dari area stasiun. Seharusnya penumpang itu digiring keluar apalg bikin ribut dgn sekuriti. Bagaimana mau nyaman jika petugas TIDAK TEGAS dgn aturannya sendiri?,CommuterLine,in,https://x.com/undefined/status/1716278296500166679
Sun Oct 22 21:37:25 +0000 2023,@CommuterLine @Heraloebss Security lu cupu ngab mending Kerja sama ama Satpam BNI aja,CommuterLine,in,https://x.com/undefined/status/1716207151407042724
Wed Dec 06 01:21:11 +0000 2023,@commuterline kalian luar biasa jadwal 7.55 baru berangkat 8.08 emg keren banget deh pelayanannya,CommuterLine,in,https://x.com/undefined/status/1732208529971536023
Sat Jul 29 05:41:46 +0000 2023,@CommuterLine Tolol loe KAI gerombolan virus kayak gini ga bisa nertibin. Giliran orang ga pake masker di kereta ribut kayak kiamat. Satpam taek,CommuterLine,in,https://x.com/undefined/status/1685163688041594880
Thu Dec 14 11:21:55 +0000 2023,@CommuterLine Tapi saya sering lihat yg nyebrang kalo bawa speda lipat atau scooter d bolehin lewat sama satpamnya cntohnya foto d bwah ini. Harusnya kalo kaya gitu d tambah aj peruntukannya jadi (lansia ibu hamil disabilitas &amp; pembawa sepeda lipat / scooter). https://t.co/whZD6SEvKd,CommuterLine,in,https://x.com/undefined/status/1735258815665483808
Tue Nov 21 01:26:33 +0000 2023,@CommuterLine stasiun Bekasi ga jelas Angke via Manggarai (jalur 5) pindah jalur yang biasanya dipake ke arah Cikarang (jalur 7) banyak yang kegocek. Petugas jadi dikerumunin banyak orang ‍,CommuterLine,in,https://x.com/undefined/status/1726774065749508394
Sat Jul 15 08:33:34 +0000 2023,@CommuterLine Ini biasanya da sekuriti d tmpt gerbong perempuan. Skrg dah ga pernah da lg. Jd nya mlh kyk gini. Adanya lm2 mlh co bs d gerbong ce lg,CommuterLine,in,https://x.com/undefined/status/1680133493194637312
Thu Nov 09 03:38:26 +0000 2023,@CommuterLine min boleh ga sih kalo ngasih Snack ke petugas KAI? Satpam di stasiun or di gerbong?,CommuterLine,in,https://x.com/undefined/status/1722458600428499031
Wed Sep 27 10:00:32 +0000 2023,@CommuterLine min barusan di st bekasi ada penumpang yg nanya ke security pak jalur ini arah tambun ya terus securitynya cm angguk kepalanya aja tnp liat wjah org yg tanya itu. Tlg tegur ya min seenggaknya jawab dengan kata iya dan lihat wajah orangnya yg nanya dong. Jd ksel,CommuterLine,in,https://x.com/undefined/status/1706972078799548716
Tue Sep 19 00:04:35 +0000 2023,@CommuterLine Sudah jalan tp orang2 pd telat. Pengumuman telat. Satpam juga ga ngerti apa2. Ga ada petugas yang bs ditanyain di peron. Pd ateng semua dibawah cekikikan ga jelas. Kalian semua kerja jelek hari ini. Malu dong,CommuterLine,in,https://x.com/undefined/status/1703923003028046115
Tue Aug 01 13:07:43 +0000 2023,@CommuterLine halo min mohon diinfokan petugas loket di stasiun tebet dong saya isi KMT 300.000 saldonya cuma masuk 210.000,CommuterLine,in,https://x.com/undefined/status/1686363076319379456
Thu Oct 05 13:03:50 +0000 2023,@CommuterLine Min gerbong 11 no kereta 1382A jurusan MRI-BGR Ac nya Panas. tolong infoin petugasnya ya.,CommuterLine,in,https://x.com/undefined/status/1709917311166190046
Mon Aug 14 00:38:27 +0000 2023,@CommuterLine @kabarpenumpang min @kabarpenumpang infokan tgl brp min @CommuterLine km follow up ke tim terkait perihal ini sampaikan ke saya feedbacknya spt apa dlm 3x24 jam gd feedback saya pengecekan scr langsung ke leader securitynya. lama kelamaan CL ini gd fungsi nya ya cuma template aja.,CommuterLine,in,https://x.com/undefined/status/1690885559110254592
Fri Aug 04 07:52:28 +0000 2023,@CommuterLine Paham para petugas yanh bertugas memang sangat membantu dan cepat tanggap. Tp akan lebih baik apabila gap tersebut diatas juga diperkecil supaya mempermudah penumpang dan mengurangi resiko terjadinya kecelakaan.,CommuterLine,in,https://x.com/undefined/status/1687370905406869504
Tue Aug 15 14:16:45 +0000 2023,@CommuterLine udah ditanganin di st matraman tadi tapi aduhh lama bgt penanganannya min komunikasi antar petugasnya juga lambat bgt,CommuterLine,in,https://x.com/undefined/status/1691453880406867968
Tue Nov 07 10:22:19 +0000 2023,@CommuterLine @jalur5_ Emang gimana kira2 petugas akan membantu min? Digendong?,CommuterLine,in,https://x.com/undefined/status/1721835463173107723
Fri Nov 24 23:35:01 +0000 2023,@CommuterLine Halo Mau kasih saran nih di stasiun bekasi timur ada 2 exit. Imo kan kamu Petugas nya banyak nih.. standby dong 1 infoin ada ganguan atau lebih simple taruh aja signage. Orang² harus naik tangga dulu baru tau. Malah tukang² jualan sana yg aktif kasih tau ,CommuterLine,in,https://x.com/undefined/status/1728195549386682843
Thu Nov 23 01:38:55 +0000 2023,@CommuterLine Min kondisikan petugasnya dong kondektur juga masa customer dibiarkan berdiri sedangkan petugas duduk dengan santai untuk commuter line saya tau tiketnya murah tp kan prioritas tempat duduk customer kan buat customer. Huft,CommuterLine,in,https://x.com/undefined/status/1727501951724933627
Sun Oct 22 18:30:42 +0000 2023,@CommuterLine @kegblgnunfaedh next securitynya bisa dipilih yg tinggi besar berisi model2 bodyguard gak gampang kedorong sana sini jdnya org mau macem2 mikir dua kali krn fisiknya lbh unggul dr para penumpang ,CommuterLine,in,https://x.com/undefined/status/1716160163277832278
Sun Nov 19 05:51:15 +0000 2023,@CommuterLine tolong dong ini securitynya mana deh di krl kp bandan - cikarang 5080. Ada penumpang cowo di KKW paling belakang. Udah gue panggilin ga denger2 petugasnya. Bolot banget,CommuterLine,in,https://x.com/undefined/status/1726115901387509764
Thu Oct 12 11:55:19 +0000 2023,@CommuterLine Terimakasi sudah bersedia membalas! Orng orng kayaknya ga akn peduli kalo ga kejadian wkwk jadi mungkin dr satpamnya kan banyan ya jd bisa di tugasin buat jaga di lift ini yg hari ini. Td jg ada yg blng satpamnya naik lift aja aku tunjukin gambar ini dia cuman ketawa https://t.co/SH7N5PDjKQ,CommuterLine,in,https://x.com/undefined/status/1712436785538908615
Sat Dec 09 13:43:26 +0000 2023,@CommuterLine min petugasnya pada kemana ya orang² yg di duduk di kursi prioritas sebelah kanan berisik banget gak ada yang negur. Di KA 1382B kereta nomor 11 https://t.co/b3kHblkAFc,CommuterLine,in,https://x.com/undefined/status/1733482487773548703
Sat Dec 16 07:18:59 +0000 2023,@CommuterLine Ka kalo tiap laporan ditanya no kereta gerbong berapa ya ga hafal ka kan gue bukan petugas Commuter,CommuterLine,in,https://x.com/undefined/status/1735922452956663891
Sun Oct 22 07:18:01 +0000 2023,@CommuterLine @kegblgnunfaedh Tlng petugasnya jangan dipecat atau gimana ya.. yg kek *tersangka gitu soalnya halal buat didepak..,CommuterLine,in,https://x.com/undefined/status/1715990879058690500
Sat Jul 22 22:05:22 +0000 2023,@CommuterLine Mohon pelayanan Stasiun Palur ditingkatkan saya dapati ticketing belum buka bahkan sampai jam 04.35 untuk keberangkatan pertama (05.55) dengan alasan petugas tiket belum datang. Di sisi lain vending machine untuk top belum dioperasikan juga.,CommuterLine,in,https://x.com/undefined/status/1682874504106885121
Sat Sep 23 03:06:10 +0000 2023,@CommuterLine Dari st Rangkasbitung jam 8- 9nan pagi. Tidak sempat mencatat no rangkaian. Mohon petugas lewat aja sesekali dlm rangkaian utk memeriksa kesediaan tmp duduk bagi orang tua atau ibu dg anak.,CommuterLine,in,https://x.com/undefined/status/1705418249947795949
Sun Oct 22 15:30:15 +0000 2023,@CommuterLine @Pai_C1 Dalam waktu berdekatan ada 2 penumpang buat ribut. Terus securitynya plongah plongoh kagak di paksa turun yang buat ribut. Tigas security apa? Cuma berani ke pwnumpang yang sopan doang? @CommuterLine sampah betul.,CommuterLine,in,https://x.com/undefined/status/1716114754484490431
Wed Nov 01 11:09:16 +0000 2023,@CommuterLine Dari jaman dulu berupaya mulu ga ada hasilnya coba deh pikirin yg bener kalo bikin jadwal diliat itu jam pulang kerja pasti padet kok malah gap nya jauh. Pelayanan publik kok gitu ,CommuterLine,in,https://x.com/undefined/status/1719672950369194128
